,code_insee,nom_standard,nom_sans_pronom,nom_a,nom_de,nom_sans_accent,nom_standard_majuscule,typecom,typecom_texte,reg_code,reg_nom,dep_code,dep_nom,canton_code,canton_nom,epci_code,epci_nom,academie_code,academie_nom,code_postal,codes_postaux,zone_emploi,code_insee_centre_zone_emploi,code_unite_urbaine,nom_unite_urbaine,taille_unite_urbaine,type_commune_unite_urbaine,statut_commune_unite_urbaine,population,superficie_hectare,superficie_km2,densite,altitude_moyenne,altitude_minimale,altitude_maximale,latitude_mairie,longitude_mairie,latitude_centre,longitude_centre,grille_densite,grille_densite_texte,niveau_equipements_services,niveau_equipements_services_texte,gentile,url_wikipedia,url_villedereve
9177,26246,Ponet-et-Saint-Auban,Ponet-et-Saint-Auban,à Ponet-et-Saint-Auban,de Ponet-et-Saint-Auban,ponet-et-saint-auban,PONET-ET-SAINT-AUBAN,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2604,Le Diois,242600534,CC du Diois,8,Grenoble,26150,26150,08431,26362,26000,,0.0,HORS UNITE URBAINE,H,138,1340,13,10.0,589,353.0,1041.0,44.787,5.317,44.779,5.314,7,Rural à habitat très dispersé,0.0,communes non pôle,"Ponetous, Ponetounes",https://fr.wikipedia.org/wiki/fr:Ponet-et-Saint-Auban,https://villedereve.fr/ville/26246-ponet-et-saint-auban
9178,26247,Ponsas,Ponsas,à Ponsas,de Ponsas,ponsas,PONSAS,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2612,Saint-Vallier,200040491,CC Porte de DrômArdèche,8,Grenoble,26240,26240,08433,38544,00353,Saint-Vallier,3.0,UNITE URBAINE,B,528,291,3,181.0,214,132.0,340.0,45.159,4.836,45.157,4.842,6,Rural à habitat dispersé,0.0,communes non pôle,,https://fr.wikipedia.org/wiki/fr:Ponsas,https://villedereve.fr/ville/26247-ponsas
9179,26248,Pontaix,Pontaix,à Pontaix,de Pontaix,pontaix,PONTAIX,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2604,Le Diois,242600534,CC du Diois,8,Grenoble,26150,26150,08431,26362,26000,,0.0,HORS UNITE URBAINE,H,178,1975,20,9.0,530,315.0,1000.0,44.749,5.264,44.753,5.257,6,Rural à habitat dispersé,0.0,communes non pôle,"Pontaisons, Pontaisonnes",https://fr.wikipedia.org/wiki/fr:Pontaix,https://villedereve.fr/ville/26248-pontaix
9180,26249,Pont-de-Barret,Pont-de-Barret,à Pont-de-Barret,de Pont-de-Barret,pont-de-barret,PONT-DE-BARRET,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2603,Dieulefit,242600492,CC Dieulefit-Bourdeaux,8,Grenoble,26160,26160,08422,26198,26000,,0.0,HORS UNITE URBAINE,H,662,1668,17,40.0,333,206.0,623.0,44.601,5.009,44.594,5.004,6,Rural à habitat dispersé,0.0,communes non pôle,"Pontois, Pontoises",https://fr.wikipedia.org/wiki/fr:Pont-de-Barret,https://villedereve.fr/ville/26249-pont-de-barret
9181,26250,Pont-de-l'Isère,Pont-de-l'Isère,à Pont-de-l'Isère,de Pont-de-l'Isère,pont-de-l-isere,PONT-DE-L'ISÈRE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2613,Tain-l'Hermitage,200073096,CA Arche Agglo,8,Grenoble,26600,26600,08431,26362,00459,Tournon-sur-Rhône,4.0,UNITE URBAINE,B,3648,1044,10,349.0,129,110.0,146.0,45.004,4.872,45.015,4.882,3,Petites villes,1.0,centres locaux d'équipements et de services,"Pont d'Isérois, Pont d'Iséroises",https://fr.wikipedia.org/wiki/fr:Pont-de-l'Isère,https://villedereve.fr/ville/26250-pont-de-l-isere
9182,26251,Portes-en-Valdaine,Portes-en-Valdaine,à Portes-en-Valdaine,de Portes-en-Valdaine,portes-en-valdaine,PORTES-EN-VALDAINE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2603,Dieulefit,200040459,CA Montélimar Agglomération,8,Grenoble,26160,26160,08422,26198,26000,,0.0,HORS UNITE URBAINE,H,441,1527,15,29.0,297,157.0,470.0,44.529,4.911,44.522,4.914,6,Rural à habitat dispersé,0.0,communes non pôle,"Portois, Portoises",https://fr.wikipedia.org/wiki/fr:Portes-en-Valdaine,https://villedereve.fr/ville/26251-portes-en-valdaine
9183,26252,Portes-lès-Valence,Portes-lès-Valence,à Portes-lès-Valence,de Portes-lès-Valence,portes-les-valence,PORTES-LÈS-VALENCE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2617,Valence-3,200068781,CA Valence Romans Agglo,8,Grenoble,26800,"26800, 26801, 26802",08431,26362,00652,Valence,6.0,UNITE URBAINE,B,10422,1425,14,731.0,132,106.0,183.0,44.875,4.878,44.876,4.884,2,Centres urbains intermédiaires,2.0,centres intermédiaires d'équipements et de services,"Portois, Portoises",https://fr.wikipedia.org/wiki/fr:Portes-lès-Valence,https://villedereve.fr/ville/26252-portes-les-valence
9184,26253,Poyols,Poyols,à Poyols,de Poyols,poyols,POYOLS,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2604,Le Diois,242600534,CC du Diois,8,Grenoble,26310,26310,08431,26362,26000,,0.0,HORS UNITE URBAINE,H,80,1294,13,6.0,835,549.0,1440.0,44.6,5.42,44.598,5.418,6,Rural à habitat dispersé,0.0,communes non pôle,"Poyolais, Poyolaises",https://fr.wikipedia.org/wiki/fr:Poyols,https://villedereve.fr/ville/26253-poyols
9185,26254,Pradelle,Pradelle,à Pradelle,de Pradelle,pradelle,PRADELLE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2604,Le Diois,242600534,CC du Diois,8,Grenoble,26340,26340,08431,26362,26000,,0.0,HORS UNITE URBAINE,H,23,1304,13,2.0,681,409.0,1209.0,44.607,5.291,44.621,5.281,7,Rural à habitat très dispersé,0.0,communes non pôle,Pradellois,https://fr.wikipedia.org/wiki/fr:Pradelle,https://villedereve.fr/ville/26254-pradelle
9186,26255,Les Prés,Prés,aux Prés,des Prés,les-pres,LES PRÉS,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2604,Le Diois,242600534,CC du Diois,8,Grenoble,26310,26310,08431,26362,26000,,0.0,HORS UNITE URBAINE,H,25,1628,16,2.0,1025,701.0,1525.0,44.527,5.577,44.534,5.576,7,Rural à habitat très dispersé,0.0,communes non pôle,,https://fr.wikipedia.org/wiki/fr:Les Prés,https://villedereve.fr/ville/26255-les-pres
9187,26256,Propiac,Propiac,à Propiac,de Propiac,propiac,PROPIAC,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2610,Nyons et Baronnies,200068229,CC des Baronnies en Drôme Provençale,8,Grenoble,26170,26170,00064,84138,26000,,0.0,HORS UNITE URBAINE,H,134,1124,11,12.0,459,297.0,782.0,44.278,5.197,44.277,5.209,6,Rural à habitat dispersé,0.0,communes non pôle,"Propriacois, Propriacoises",https://fr.wikipedia.org/wiki/fr:Propiac,https://villedereve.fr/ville/26256-propiac
9188,26257,Puygiron,Puygiron,à Puygiron,de Puygiron,puygiron,PUYGIRON,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2603,Dieulefit,200040459,CA Montélimar Agglomération,8,Grenoble,26160,26160,08422,26198,26000,,0.0,HORS UNITE URBAINE,H,462,671,7,69.0,178,114.0,292.0,44.543,4.848,44.54,4.853,6,Rural à habitat dispersé,0.0,communes non pôle,"Puygironnais, Puygironnaises",https://fr.wikipedia.org/wiki/fr:Puygiron,https://villedereve.fr/ville/26257-puygiron
9189,26258,Puy-Saint-Martin,Puy-Saint-Martin,à Puy-Saint-Martin,de Puy-Saint-Martin,puy-saint-martin,PUY-SAINT-MARTIN,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2603,Dieulefit,200040459,CA Montélimar Agglomération,8,Grenoble,26450,26450,08422,26198,26000,,0.0,HORS UNITE URBAINE,H,852,1179,12,72.0,246,177.0,520.0,44.627,4.973,44.624,4.972,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Puy-Saint-Martinois,https://fr.wikipedia.org/wiki/fr:Puy-Saint-Martin,https://villedereve.fr/ville/26258-puy-saint-martin
9190,26259,Ratières,Ratières,à Ratières,de Ratières,ratieres,RATIÈRES,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2605,Drôme des collines,200040491,CC Porte de DrômArdèche,8,Grenoble,26330,26330,08433,38544,26000,,0.0,HORS UNITE URBAINE,H,272,912,9,30.0,312,232.0,449.0,45.182,4.967,45.175,4.971,7,Rural à habitat très dispersé,0.0,communes non pôle,Ratièrois,https://fr.wikipedia.org/wiki/fr:Ratières,https://villedereve.fr/ville/26259-ratieres
9191,26261,Réauville,Réauville,à Réauville,de Réauville,reauville,RÉAUVILLE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2606,Grignan,200040681,CC Enclave des Papes-Pays de Grignan,8,Grenoble,26230,26230,00055,84019,26000,,0.0,HORS UNITE URBAINE,H,395,1856,19,21.0,254,117.0,372.0,44.444,4.845,44.452,4.839,6,Rural à habitat dispersé,0.0,communes non pôle,"Réauvillois, Réauvilloises",https://fr.wikipedia.org/wiki/fr:Réauville,https://villedereve.fr/ville/26261-reauville
9192,26262,Recoubeau-Jansac,Recoubeau-Jansac,à Recoubeau-Jansac,de Recoubeau-Jansac,recoubeau-jansac,RECOUBEAU-JANSAC,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2604,Le Diois,242600534,CC du Diois,8,Grenoble,26310,26310,08431,26362,26000,,0.0,HORS UNITE URBAINE,H,307,1249,12,25.0,627,474.0,1297.0,44.654,5.413,44.652,5.404,6,Rural à habitat dispersé,0.0,communes non pôle,"Recoubeaulois, Recoubeauloises",https://fr.wikipedia.org/wiki/fr:Recoubeau-Jansac,https://villedereve.fr/ville/26262-recoubeau-jansac
9193,26263,Reilhanette,Reilhanette,à Reilhanette,de Reilhanette,reilhanette,REILHANETTE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2610,Nyons et Baronnies,200068229,CC des Baronnies en Drôme Provençale,8,Grenoble,26570,26570,00064,84138,26000,,0.0,HORS UNITE URBAINE,H,133,1503,15,9.0,718,512.0,1313.0,44.17,5.421,44.171,5.405,7,Rural à habitat très dispersé,0.0,communes non pôle,"Reilhanettois, Reilhanettoises",https://fr.wikipedia.org/wiki/fr:Reilhanette,https://villedereve.fr/ville/26263-reilhanette
9194,26264,Rémuzat,Rémuzat,à Rémuzat,de Rémuzat,remuzat,RÉMUZAT,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2610,Nyons et Baronnies,200068229,CC des Baronnies en Drôme Provençale,8,Grenoble,26510,26510,00064,84138,26000,,0.0,HORS UNITE URBAINE,H,315,1683,17,19.0,659,425.0,1201.0,44.413,5.354,44.404,5.356,6,Rural à habitat dispersé,0.0,communes non pôle,"Rémuzatiens, Rémuzatiennes",https://fr.wikipedia.org/wiki/fr:Rémuzat,https://villedereve.fr/ville/26264-remuzat
9195,26266,Rimon-et-Savel,Rimon-et-Savel,à Rimon-et-Savel,de Rimon-et-Savel,rimon-et-savel,RIMON-ET-SAVEL,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2604,Le Diois,200040509,CC du Crestois et de Pays de Saillans Cœur de Drôme,8,Grenoble,26340,26340,08431,26362,26000,,0.0,HORS UNITE URBAINE,H,23,1211,12,2.0,910,360.0,1339.0,44.664,5.308,44.663,5.313,7,Rural à habitat très dispersé,0.0,communes non pôle,Rimondiers,https://fr.wikipedia.org/wiki/fr:Rimon-et-Savel,https://villedereve.fr/ville/26266-rimon-et-savel
9196,26267,Rioms,Rioms,à Rioms,de Rioms,rioms,RIOMS,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2610,Nyons et Baronnies,200068229,CC des Baronnies en Drôme Provençale,8,Grenoble,26170,26170,00064,84138,26000,,0.0,HORS UNITE URBAINE,H,25,955,10,3.0,872,630.0,1304.0,44.274,5.459,44.27,5.461,7,Rural à habitat très dispersé,0.0,communes non pôle,,https://fr.wikipedia.org/wiki/fr:Rioms,https://villedereve.fr/ville/26267-rioms
9197,26268,Rochebaudin,Rochebaudin,à Rochebaudin,de Rochebaudin,rochebaudin,ROCHEBAUDIN,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2603,Dieulefit,242600492,CC Dieulefit-Bourdeaux,8,Grenoble,26160,26160,08422,26198,26000,,0.0,HORS UNITE URBAINE,H,121,756,8,16.0,455,250.0,972.0,44.58,5.032,44.575,5.031,7,Rural à habitat très dispersé,0.0,communes non pôle,"Rochebaudinois, Rochebaudinoises",https://fr.wikipedia.org/wiki/fr:Rochebaudin,https://villedereve.fr/ville/26268-rochebaudin
9198,26269,Rochebrune,Rochebrune,à Rochebrune,de Rochebrune,rochebrune,ROCHEBRUNE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2610,Nyons et Baronnies,200068229,CC des Baronnies en Drôme Provençale,8,Grenoble,26110,26110,00064,84138,26000,,0.0,HORS UNITE URBAINE,H,53,1671,17,3.0,750,440.0,1189.0,44.336,5.245,44.326,5.237,7,Rural à habitat très dispersé,0.0,communes non pôle,"Rochebrunois, Rochebrunoises",https://fr.wikipedia.org/wiki/fr:Rochebrune (Drôme),https://villedereve.fr/ville/26269-rochebrune
9199,26270,Rochechinard,Rochechinard,à Rochechinard,de Rochechinard,rochechinard,ROCHECHINARD,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2619,Vercors-Monts du Matin,200067767,CC du Royans-Vercors,8,Grenoble,26190,26190,08427,26281,26000,,0.0,HORS UNITE URBAINE,H,129,974,10,13.0,640,235.0,1246.0,45.034,5.253,45.027,5.243,6,Rural à habitat dispersé,0.0,communes non pôle,"Sinarupiens, Sinarupiennes",https://fr.wikipedia.org/wiki/fr:Rochechinard,https://villedereve.fr/ville/26270-rochechinard
9200,26271,La Roche-de-Glun,Roche-de-Glun,à Roche-de-Glun,de la Roche-de-Glun,la-roche-de-glun,LA ROCHE-DE-GLUN,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2613,Tain-l'Hermitage,200073096,CA Arche Agglo,8,Grenoble,26600,"26603, 26600",08431,26362,00459,Tournon-sur-Rhône,4.0,UNITE URBAINE,B,3478,1248,12,279.0,124,103.0,147.0,45.014,4.844,45.019,4.857,3,Petites villes,1.0,centres locaux d'équipements et de services,"Rochelains, Rochelaines",https://fr.wikipedia.org/wiki/fr:La Roche-de-Glun,https://villedereve.fr/ville/26271-la-roche-de-glun
9201,26272,Rochefort-en-Valdaine,Rochefort-en-Valdaine,à Rochefort-en-Valdaine,de Rochefort-en-Valdaine,rochefort-en-valdaine,ROCHEFORT-EN-VALDAINE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2603,Dieulefit,200040459,CA Montélimar Agglomération,8,Grenoble,26160,26160,08422,26198,26000,,0.0,HORS UNITE URBAINE,H,364,1289,13,28.0,259,165.0,446.0,44.516,4.861,44.512,4.858,6,Rural à habitat dispersé,0.0,communes non pôle,"Rochefortois, Rochefortoises",https://fr.wikipedia.org/wiki/fr:Rochefort-en-Valdaine,https://villedereve.fr/ville/26272-rochefort-en-valdaine
9202,26273,Rochefort-Samson,Rochefort-Samson,à Rochefort-Samson,de Rochefort-Samson,rochefort-samson,ROCHEFORT-SAMSON,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2619,Vercors-Monts du Matin,200068781,CA Valence Romans Agglo,8,Grenoble,26300,26300,08427,26281,26000,,0.0,HORS UNITE URBAINE,H,1038,2487,25,42.0,528,227.0,1330.0,44.974,5.152,44.975,5.166,6,Rural à habitat dispersé,0.0,communes non pôle,"Samsonnais, Samsonnaises",https://fr.wikipedia.org/wiki/fr:Rochefort-Samson,https://villedereve.fr/ville/26273-rochefort-samson
9203,26274,Rochefourchat,Rochefourchat,à Rochefourchat,de Rochefourchat,rochefourchat,ROCHEFOURCHAT,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2604,Le Diois,242600534,CC du Diois,8,Grenoble,26340,26340,08431,26362,26000,,0.0,HORS UNITE URBAINE,H,1,1269,13,0.0,993,600.0,1513.0,44.598,5.247,44.605,5.242,7,Rural à habitat très dispersé,0.0,communes non pôle,"Rochefourchatien, Rochefourchatienne",https://fr.wikipedia.org/wiki/fr:Rochefourchat,https://villedereve.fr/ville/26274-rochefourchat
9204,26275,Rochegude,Rochegude,à Rochegude,de Rochegude,rochegude,ROCHEGUDE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2614,Le Tricastin,200042901,CC Drôme Sud Provence,8,Grenoble,26790,26790,00055,84019,26000,,0.0,HORS UNITE URBAINE,H,1667,1844,18,90.0,125,83.0,284.0,44.248,4.83,44.256,4.837,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,"Rochegudiens, Rochegudiennes",https://fr.wikipedia.org/wiki/fr:Rochegude (Drôme),https://villedereve.fr/ville/26275-rochegude
9205,26276,Roche-Saint-Secret-Béconne,Roche-Saint-Secret-Béconne,à Roche-Saint-Secret-Béconne,de Roche-Saint-Secret-Béconne,roche-saint-secret-beconne,ROCHE-SAINT-SECRET-BÉCONNE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2603,Dieulefit,242600492,CC Dieulefit-Bourdeaux,8,Grenoble,26770,26770,08422,26198,26000,,0.0,HORS UNITE URBAINE,H,476,3329,33,14.0,535,282.0,1232.0,44.477,5.029,44.48,5.043,6,Rural à habitat dispersé,0.0,communes non pôle,"Rochois, Rochoises",https://fr.wikipedia.org/wiki/fr:Roche-Saint-Secret-Béconne,https://villedereve.fr/ville/26276-roche-saint-secret-beconne
9206,26277,La Roche-sur-Grane,Roche-sur-Grane,à Roche-sur-Grane,de la Roche-sur-Grane,la-roche-sur-grane,LA ROCHE-SUR-GRANE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2602,Crest,242600252,CC du Val de Drôme en Biovallée,8,Grenoble,26400,26400,08431,26362,26000,,0.0,HORS UNITE URBAINE,H,181,1210,12,15.0,347,198.0,497.0,44.681,4.941,44.675,4.94,7,Rural à habitat très dispersé,0.0,communes non pôle,Rochois,https://fr.wikipedia.org/wiki/fr:La Roche-sur-Grane,https://villedereve.fr/ville/26277-la-roche-sur-grane
9207,26278,La Roche-sur-le-Buis,Roche-sur-le-Buis,à Roche-sur-le-Buis,de la Roche-sur-le-Buis,la-roche-sur-le-buis,LA ROCHE-SUR-LE-BUIS,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2610,Nyons et Baronnies,200068229,CC des Baronnies en Drôme Provençale,8,Grenoble,26170,26170,00064,84138,26000,,0.0,HORS UNITE URBAINE,H,287,2817,28,10.0,823,394.0,1369.0,44.277,5.312,44.263,5.341,6,Rural à habitat dispersé,0.0,communes non pôle,"Rochois, Rochoises",https://fr.wikipedia.org/wiki/fr:La Roche-sur-le-Buis,https://villedereve.fr/ville/26278-la-roche-sur-le-buis
9208,26279,La Rochette-du-Buis,Rochette-du-Buis,à Rochette-du-Buis,de la Rochette-du-Buis,la-rochette-du-buis,LA ROCHETTE-DU-BUIS,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2610,Nyons et Baronnies,200068229,CC des Baronnies en Drôme Provençale,8,Grenoble,26170,26170,00064,84138,26000,,0.0,HORS UNITE URBAINE,H,56,1051,11,5.0,921,640.0,1302.0,44.267,5.425,44.261,5.422,7,Rural à habitat très dispersé,0.0,communes non pôle,"Rochettais, Rochettaises",https://fr.wikipedia.org/wiki/fr:La Rochette-du-Buis,https://villedereve.fr/ville/26279-la-rochette-du-buis
9209,26281,Romans-sur-Isère,Romans-sur-Isère,à Romans-sur-Isère,de Romans-sur-Isère,romans-sur-isere,ROMANS-SUR-ISÈRE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2698,Romans-sur-Isère,200068781,CA Valence Romans Agglo,8,Grenoble,26100,"26100, 26103, 26107, 26101, 26102, 26302, 26104, 26105, 26106, 26109",08427,26281,26501,Romans-sur-Isère,5.0,UNITE URBAINE,C,32911,3341,33,985.0,180,122.0,291.0,45.045,5.052,45.055,5.038,2,Centres urbains intermédiaires,3.0,centres structurants d'équipements et de services,"Romanais, Romanaise",https://fr.wikipedia.org/wiki/fr:Romans-sur-Isère,https://villedereve.fr/ville/26281-romans-sur-isere
9210,26282,Romeyer,Romeyer,à Romeyer,de Romeyer,romeyer,ROMEYER,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2604,Le Diois,242600534,CC du Diois,8,Grenoble,26150,26150,08431,26362,26000,,0.0,HORS UNITE URBAINE,H,216,4006,40,5.0,1014,478.0,2000.0,44.779,5.409,44.792,5.437,6,Rural à habitat dispersé,0.0,communes non pôle,"Romeyais, Romeyaises",https://fr.wikipedia.org/wiki/fr:Romeyer,https://villedereve.fr/ville/26282-romeyer
9211,26283,Rottier,Rottier,à Rottier,de Rottier,rottier,ROTTIER,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2604,Le Diois,242600534,CC du Diois,8,Grenoble,26470,26470,00064,84138,26000,,0.0,HORS UNITE URBAINE,H,24,838,8,3.0,778,562.0,1174.0,44.474,5.413,44.478,5.417,7,Rural à habitat très dispersé,0.0,communes non pôle,"Rottierois, Rottieroises",https://fr.wikipedia.org/wiki/fr:Rottier,https://villedereve.fr/ville/26283-rottier
9212,26284,Roussas,Roussas,à Roussas,de Roussas,roussas,ROUSSAS,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2606,Grignan,200040681,CC Enclave des Papes-Pays de Grignan,8,Grenoble,26230,26230,00055,84019,26000,,0.0,HORS UNITE URBAINE,H,392,1599,16,25.0,222,83.0,390.0,44.432,4.804,44.443,4.787,6,Rural à habitat dispersé,0.0,communes non pôle,"Roussassiens, Roussassiennes",https://fr.wikipedia.org/wiki/fr:Roussas,https://villedereve.fr/ville/26284-roussas
9213,26285,Rousset-les-Vignes,Rousset-les-Vignes,à Rousset-les-Vignes,de Rousset-les-Vignes,rousset-les-vignes,ROUSSET-LES-VIGNES,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2606,Grignan,200040681,CC Enclave des Papes-Pays de Grignan,8,Grenoble,26770,26770,00064,84138,26000,,0.0,HORS UNITE URBAINE,H,276,1557,16,18.0,572,280.0,1305.0,44.419,5.062,44.423,5.067,7,Rural à habitat très dispersé,0.0,communes non pôle,"Roussettois, Roussettoises",https://fr.wikipedia.org/wiki/fr:Rousset-les-Vignes,https://villedereve.fr/ville/26285-rousset-les-vignes
9214,26286,Roussieux,Roussieux,à Roussieux,de Roussieux,roussieux,ROUSSIEUX,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2610,Nyons et Baronnies,200068229,CC des Baronnies en Drôme Provençale,8,Grenoble,26510,26510,00064,84138,26000,,0.0,HORS UNITE URBAINE,H,24,956,10,3.0,892,580.0,1357.0,44.333,5.474,44.332,5.479,7,Rural à habitat très dispersé,0.0,communes non pôle,"Roussiérais, Roussiéraises",https://fr.wikipedia.org/wiki/fr:Roussieux,https://villedereve.fr/ville/26286-roussieux
9215,26287,Roynac,Roynac,à Roynac,de Roynac,roynac,ROYNAC,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2603,Dieulefit,200040459,CA Montélimar Agglomération,8,Grenoble,26450,26450,08422,26198,26000,,0.0,HORS UNITE URBAINE,H,481,1735,17,28.0,254,159.0,497.0,44.643,4.94,44.648,4.934,6,Rural à habitat dispersé,0.0,communes non pôle,"Roynacaines, Roynacains",https://fr.wikipedia.org/wiki/fr:Roynac,https://villedereve.fr/ville/26287-roynac
9216,26288,Sahune,Sahune,à Sahune,de Sahune,sahune,SAHUNE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2610,Nyons et Baronnies,200068229,CC des Baronnies en Drôme Provençale,8,Grenoble,26510,26510,00064,84138,26000,,0.0,HORS UNITE URBAINE,H,302,1678,17,18.0,543,331.0,1000.0,44.414,5.266,44.406,5.272,6,Rural à habitat dispersé,0.0,communes non pôle,"Sahunais, Sahunaises",https://fr.wikipedia.org/wiki/fr:Sahune,https://villedereve.fr/ville/26288-sahune
9217,26289,Saillans,Saillans,à Saillans,de Saillans,saillans,SAILLANS,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2604,Le Diois,200040509,CC du Crestois et de Pays de Saillans Cœur de Drôme,8,Grenoble,26340,26340,08431,26362,26000,,0.0,HORS UNITE URBAINE,H,1405,1572,16,89.0,388,232.0,918.0,44.698,5.197,44.695,5.188,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,"Saillansons, Saillansonnes",https://fr.wikipedia.org/wiki/fr:Saillans (Drôme),https://villedereve.fr/ville/26289-saillans
9218,26290,Saint-Agnan-en-Vercors,Saint-Agnan-en-Vercors,à Saint-Agnan-en-Vercors,de Saint-Agnan-en-Vercors,saint-agnan-en-vercors,SAINT-AGNAN-EN-VERCORS,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2619,Vercors-Monts du Matin,200067767,CC du Royans-Vercors,8,Grenoble,26420,26420,08427,26281,26000,,0.0,HORS UNITE URBAINE,H,345,8401,84,4.0,1275,727.0,1734.0,44.936,5.431,44.897,5.442,7,Rural à habitat très dispersé,0.0,communes non pôle,,https://fr.wikipedia.org/wiki/fr:Saint-Agnan-en-Vercors,https://villedereve.fr/ville/26290-saint-agnan-en-vercors
9219,26291,Saint-Andéol,Saint-Andéol,à Saint-Andéol,de Saint-Andéol,saint-andeol,SAINT-ANDÉOL,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2604,Le Diois,242600534,CC du Diois,8,Grenoble,26150,26150,08431,26362,26000,,0.0,HORS UNITE URBAINE,H,84,1346,13,6.0,656,432.0,1122.0,44.81,5.268,44.808,5.263,7,Rural à habitat très dispersé,0.0,communes non pôle,,https://fr.wikipedia.org/wiki/fr:Saint-Andéol (Drôme),https://villedereve.fr/ville/26291-saint-andeol
9220,26292,Saint-Auban-sur-l'Ouvèze,Saint-Auban-sur-l'Ouvèze,à Saint-Auban-sur-l'Ouvèze,de Saint-Auban-sur-l'Ouvèze,saint-auban-sur-l-ouveze,SAINT-AUBAN-SUR-L'OUVÈZE,COM,commune,84,Auvergne-Rhône-Alpes,26,Drôme,2610,Nyons et Baronnies,200068229,CC des Baronnies en Drôme Provençale,8,Grenoble,26170,26170,00064,84138,26000,,0.0,HORS UNITE URBAINE,H,213,1647,16,13.0,774,564.0,1352.0,44.289,5.417,44.297,5.43,7,Rural à habitat très dispersé,0.0,communes non pôle,"Saint-Aubannais, Saint-Aubannaises",https://fr.wikipedia.org/wiki/fr:Saint-Auban-sur-l'Ouvèze,https://villedereve.fr/ville/26292-saint-auban-sur-l-ouveze
